,price,symbol,id,side,size,timestamp_e6,cross_seq
0,47779.0,BTCUSD,477790000,Buy,19831.0,1640274379047154,4775819907
1,47780.0,BTCUSD,477800000,Buy,40.0,1640274379047154,4775819907
2,47780.5,BTCUSD,477805000,Buy,7000.0,1640274379047154,4775819907
3,47785.0,BTCUSD,477850000,Buy,300.0,1640274379047154,4775819907
4,47800.0,BTCUSD,478000000,Buy,60.0,1640274379047154,4775819907
5,47805.0,BTCUSD,478050000,Buy,100000.0,1640274379047154,4775819907
6,47811.0,BTCUSD,478110000,Buy,200.0,1640274379047154,4775819907
7,47820.0,BTCUSD,478200000,Buy,40.0,1640274379047154,4775819907
8,47839.0,BTCUSD,478390000,Buy,33.0,1640274379047154,4775819907
9,47840.0,BTCUSD,478400000,Buy,40.0,1640274379047154,4775819907
10,47860.0,BTCUSD,478600000,Buy,40.0,1640274379047154,4775819907
11,47870.5,BTCUSD,478705000,Buy,156462.0,1640274379047154,4775819907
12,47871.0,BTCUSD,478710000,Buy,100.0,1640274379047154,4775819907
13,47880.0,BTCUSD,478800000,Buy,5040.0,1640274379047154,4775819907
14,47880.5,BTCUSD,478805000,Buy,6000.0,1640274379047154,4775819907
15,47882.5,BTCUSD,478825000,Buy,31.0,1640274379047154,4775819907
16,47900.0,BTCUSD,479000000,Buy,40.0,1640274379047154,4775819907
17,47905.0,BTCUSD,479050000,Buy,100000.0,1640274379047154,4775819907
18,47920.0,BTCUSD,479200000,Buy,40.0,1640274379047154,4775819907
19,47930.5,BTCUSD,479305000,Buy,1.0,1640274379047154,4775819907
20,47940.0,BTCUSD,479400000,Buy,40.0,1640274379047154,4775819907
21,47950.5,BTCUSD,479505000,Buy,1500000.0,1640274379047154,4775819907
22,47953.0,BTCUSD,479530000,Buy,108734.0,1640274379047154,4775819907
23,47953.5,BTCUSD,479535000,Buy,1.0,1640274379047154,4775819907
24,47958.5,BTCUSD,479585000,Buy,404431.0,1640274379047154,4775819907
25,47960.0,BTCUSD,479600000,Buy,54638.0,1640274379047154,4775819907
26,47968.0,BTCUSD,479680000,Buy,100.0,1640274379047154,4775819907
27,47975.5,BTCUSD,479755000,Buy,1000000.0,1640274379047154,4775819907
28,48000.0,BTCUSD,480000000,Buy,1500100.0,1640274379047154,4775819907
29,48038.0,BTCUSD,480380000,Buy,1000000.0,1640274379047154,4775819907
30,48059.0,BTCUSD,480590000,Buy,500000.0,1640274379047154,4775819907
31,48063.0,BTCUSD,480630000,Buy,1000000.0,1640274379047154,4775819907
32,48065.5,BTCUSD,480655000,Buy,100.0,1640274379047154,4775819907
